[ALERT] Time: 1745660114718 | Sensor: 1 | Type: Upper Threshold Crossed | Temp: 84.4316 C
[ALERT] Time: 1745660173760 | Sensor: 7 | Type: Isolated Low Spike | Temp: 42.0251 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[ALERT] Time: 1745660173760 | Sensor: 11 | Type: Isolated Low Spike | Temp: 40.1613 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[WARNING] Time: 1745660173760 | Sensor: 11 | Type: Cold Spot Detected | Temp: 40.1613
[WARNING] Time: 1745660173760 | Sensor: 7 | Type: Cold Spot Detected | Temp: 42.0251
[WARNING] Time: 1745660173760 | Sensor: 15 | Type: Cold Spot Detected | Temp: 40.594
[ALERT] Time: 1745660173764 | Sensor: 9 | Type: Isolated High Spike | Temp: 44.0755 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660173640 | Sensor: 12 | Type: Isolated High Spike | Temp: 42.4476 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660173766 | Sensor: 5 | Type: Isolated High Spike | Temp: 42.484 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660173766 | Sensor: 12 | Type: Cold Spot Detected | Temp: 40.1543
[ALERT] Time: 1745660173766 | Sensor: 8 | Type: Isolated High Spike | Temp: 43.3628 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[WARNING] Time: 1745660173766 | Sensor: 8 | Type: Cold Spot Detected | Temp: 43.3628
[ALERT] Time: 1745660173760 | Sensor: 7 | Type: Isolated High Spike | Temp: 42.0251 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[ALERT] Time: 1745660173859 | Sensor: 6 | Type: Isolated High Spike | Temp: 44.8647 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660173766 | Sensor: 8 | Type: Isolated Low Spike | Temp: 43.3628 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[ALERT] Time: 1745660173875 | Sensor: 5 | Type: Isolated High Spike | Temp: 41.8213 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[WARNING] Time: 1745660173875 | Sensor: 5 | Type: Cold Spot Detected | Temp: 41.8213
[ALERT] Time: 1745660173875 | Sensor: 7 | Type: Isolated Low Spike | Temp: 40.9009 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[ALERT] Time: 1745660173766 | Sensor: 4 | Type: Isolated High Spike | Temp: 41.4594 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[WARNING] Time: 1745660173875 | Sensor: 7 | Type: Cold Spot Detected | Temp: 40.9009
[WARNING] Time: 1745660173875 | Sensor: 11 | Type: Cold Spot Detected | Temp: 40.3029
[CRITICAL] Time: 1745660173760 | Sensors: 11, 12, 13 | Type: Clustered Low Spike | Avg Temp: 40 C
[ALERT] Time: 1745660173875 | Sensor: 8 | Type: Isolated High Spike | Temp: 41.3491 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[WARNING] Time: 1745660173875 | Sensor: 13 | Type: Cold Spot Detected | Temp: 41.3007
[ALERT] Time: 1745660173859 | Sensor: 14 | Type: Isolated High Spike | Temp: 44.4075 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[WARNING] Time: 1745660173875 | Sensor: 8 | Type: Cold Spot Detected | Temp: 41.3491
[ALERT] Time: 1745660173875 | Sensor: 11 | Type: Isolated Low Spike | Temp: 40.3029 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[ALERT] Time: 1745660173875 | Sensor: 12 | Type: Isolated High Spike | Temp: 42.7471 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[CRITICAL] Time: 1745660173875 | Sensors: 7, 8, 9 | Type: Clustered Low Spike | Avg Temp: 40 C
[WARNING] Time: 1745660173875 | Sensor: 9 | Type: Cold Spot Detected | Temp: 40.0844
[ALERT] Time: 1745660173875 | Sensor: 4 | Type: Isolated High Spike | Temp: 44.202 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[ALERT] Time: 1745660173938 | Sensor: 3 | Type: Isolated High Spike | Temp: 43.4585 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[ALERT] Time: 1745660173978 | Sensor: 10 | Type: Isolated High Spike | Temp: 42.8035 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[ALERT] Time: 1745660173978 | Sensor: 14 | Type: Isolated High Spike | Temp: 42.7973 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[ALERT] Time: 1745660173985 | Sensor: 11 | Type: Isolated Low Spike | Temp: 41.5662 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[WARNING] Time: 1745660173985 | Sensor: 11 | Type: Cold Spot Detected | Temp: 41.5662
[ALERT] Time: 1745660173875 | Sensor: 5 | Type: Isolated Low Spike | Temp: 41.8213 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[ALERT] Time: 1745660173875 | Sensor: 8 | Type: Isolated Low Spike | Temp: 41.3491 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[ALERT] Time: 1745660173985 | Sensor: 9 | Type: Isolated High Spike | Temp: 44.8968 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660173875 | Sensor: 1 | Type: Cold Spot Detected | Temp: 41.8213
[ALERT] Time: 1745660173985 | Sensor: 4 | Type: Isolated High Spike | Temp: 44.7136 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[WARNING] Time: 1745660173985 | Sensor: 12 | Type: Cold Spot Detected | Temp: 41.0803
[WARNING] Time: 1745660173985 | Sensor: 13 | Type: Cold Spot Detected | Temp: 41.1603
[ALERT] Time: 1745660173985 | Sensor: 5 | Type: Isolated Low Spike | Temp: 40.8447 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[ALERT] Time: 1745660173985 | Sensor: 7 | Type: Isolated Low Spike | Temp: 42.291 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[WARNING] Time: 1745660173985 | Sensor: 5 | Type: Cold Spot Detected | Temp: 40.8447
[WARNING] Time: 1745660173985 | Sensor: 7 | Type: Cold Spot Detected | Temp: 42.291
[ALERT] Time: 1745660174085 | Sensor: 10 | Type: Isolated High Spike | Temp: 42.8329 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[ALERT] Time: 1745660174085 | Sensor: 14 | Type: Isolated High Spike | Temp: 44.9721 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[ALERT] Time: 1745660174051 | Sensor: 3 | Type: Isolated High Spike | Temp: 44.4421 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[ALERT] Time: 1745660174103 | Sensor: 8 | Type: Isolated Low Spike | Temp: 41.6151 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[ALERT] Time: 1745660174103 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.9125 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660174103 | Sensor: 8 | Type: Cold Spot Detected | Temp: 41.6151
[WARNING] Time: 1745660174103 | Sensor: 1 | Type: Cold Spot Detected | Temp: 40.3622
[ALERT] Time: 1745660174103 | Sensor: 5 | Type: Isolated Low Spike | Temp: 41.6151 C [NOTE] Neighbouring Sensors 4 and 6 are normal.
[ALERT] Time: 1745660174103 | Sensor: 12 | Type: Isolated High Spike | Temp: 43.4872 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660174103 | Sensor: 5 | Type: Cold Spot Detected | Temp: 41.6151
[WARNING] Time: 1745660174103 | Sensor: 9 | Type: Cold Spot Detected | Temp: 40.1966
[ALERT] Time: 1745660174103 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.7123 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[WARNING] Time: 1745660174103 | Sensor: 4 | Type: Cold Spot Detected | Temp: 43.1705
[ALERT] Time: 1745660174103 | Sensor: 4 | Type: Isolated Low Spike | Temp: 43.1705 C [NOTE] Neighbouring Sensors 3 and 5 are normal.
[ALERT] Time: 1745660174103 | Sensor: 4 | Type: Isolated High Spike | Temp: 43.1705 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[WARNING] Time: 1745660174103 | Sensor: 13 | Type: Cold Spot Detected | Temp: 41.3818
[ALERT] Time: 1745660174191 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.4984 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660174155 | Sensor: 3 | Type: Isolated High Spike | Temp: 44.414 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[ALERT] Time: 1745660174209 | Sensor: 7 | Type: Isolated High Spike | Temp: 41.9355 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660174191 | Sensor: 2 | Type: Cold Spot Detected | Temp: 42.9925
[ALERT] Time: 1745660174209 | Sensor: 9 | Type: Isolated High Spike | Temp: 44.3881 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660174209 | Sensor: 7 | Type: Cold Spot Detected | Temp: 41.9355
[WARNING] Time: 1745660174209 | Sensor: 13 | Type: Cold Spot Detected | Temp: 41.4959
[WARNING] Time: 1745660174209 | Sensor: 4 | Type: Cold Spot Detected | Temp: 41.2744
[WARNING] Time: 1745660174209 | Sensor: 12 | Type: Cold Spot Detected | Temp: 40.881
[WARNING] Time: 1745660174209 | Sensor: 15 | Type: Cold Spot Detected | Temp: 40.4583
[ALERT] Time: 1745660174209 | Sensor: 8 | Type: Isolated High Spike | Temp: 43.5369 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[WARNING] Time: 1745660174191 | Sensor: 14 | Type: Cold Spot Detected | Temp: 40.3119
[ALERT] Time: 1745660174209 | Sensor: 5 | Type: Isolated High Spike | Temp: 44.7479 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[ALERT] Time: 1745660174271 | Sensor: 3 | Type: Isolated High Spike | Temp: 43.4913 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[ALERT] Time: 1745660174298 | Sensor: 2 | Type: Isolated High Spike | Temp: 43.1804 C [NOTE] Neighbouring Sensors [ALERT] Time: 1745660777727 | Sensor: 1 | Type: Upper Threshold Crossed | Temp: 84.4316 C
[CRITICAL] Time: 1745660777727 | Sensors: 2, 3, 4 | Type: Clustered Low Spike | Avg Temp: 35 C
[ALERT] Time: 1745660777727 | Sensor: 7 | Type: Isolated High Spike | Temp: 22.8246 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[CRITICAL] Time: 1745660777727 | Sensors: 3, 4, 5 | Type: Clustered Low Spike | Avg Temp: 35 C
[ALERT] Time: 1745660777727 | Sensor: 5 | Type: Isolated High Spike | Temp: 42.6575 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[ALERT] Time: 1745660777727 | Sensor: 6 | Type: Isolated High Spike | Temp: 40.4246 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660777733 | Sensor: 12 | Type: Upper Threshold Crossed | Temp: 75.2421 C
[ALERT] Time: 1745660777733 | Sensor: 10 | Type: Isolated High Spike | Temp: 24.6766 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[WARNING] Time: 1745660777727 | Sensor: 3 | Type: Cold Spot Detected | Temp: 40.3863
[WARNING] Time: 1745660777727 | Sensor: 8 | Type: Cold Spot Detected | Temp: 19.9669
[WARNING] Time: 1745660777727 | Sensor: 7 | Type: Cold Spot Detected | Temp: 22.8246
[WARNING] Time: 1745660777727 | Sensor: 4 | Type: Cold Spot Detected | Temp: 23.2155
[ALERT] Time: 1745660777733 | Sensor: 12 | Type: Isolated High Spike | Temp: 75.2421 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660777727 | Sensor: 5 | Type: Cold Spot Detected | Temp: 42.6575
[ALERT] Time: 1745660777733 | Sensor: 13 | Type: Isolated High Spike | Temp: 44.5921 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660777733 | Sensor: 14 | Type: Isolated High Spike | Temp: 44.6639 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[ALERT] Time: 1745660777843 | Sensor: 13 | Type: Isolated High Spike | Temp: 43.6127 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660777843 | Sensor: 14 | Type: Isolated High Spike | Temp: 42.4676 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[ALERT] Time: 1745660777843 | Sensor: 11 | Type: Isolated High Spike | Temp: 43.4588 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[ALERT] Time: 1745660777843 | Sensor: 12 | Type: Isolated High Spike | Temp: 44.2424 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[WARNING] Time: 1745660777843 | Sensor: 5 | Type: Cold Spot Detected | Temp: 42.3505
[ALERT] Time: 1745660777727 | Sensor: 7 | Type: Isolated Low Spike | Temp: 22.8246 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[ALERT] Time: 1745660777843 | Sensor: 9 | Type: Isolated High Spike | Temp: 42.7057 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[WARNING] Time: 1745660777843 | Sensor: 14 | Type: Cold Spot Detected | Temp: 42.4676
[ALERT] Time: 1745660777843 | Sensor: 4 | Type: Isolated High Spike | Temp: 44.6912 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[ALERT] Time: 1745660777843 | Sensor: 10 | Type: Isolated Low Spike | Temp: 40.8695 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[WARNING] Time: 1745660777843 | Sensor: 15 | Type: Cold Spot Detected | Temp: 40.6589
[ALERT] Time: 1745660777843 | Sensor: 3 | Type: Isolated High Spike | Temp: 43.881 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[ALERT] Time: 1745660777843 | Sensor: 7 | Type: Isolated Low Spike | Temp: 42.9945 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[WARNING] Time: 1745660777843 | Sensor: 7 | Type: Cold Spot Detected | Temp: 42.9945
[WARNING] Time: 1745660777843 | Sensor: 10 | Type: Cold Spot Detected | Temp: 40.8695
[CRITICAL] Time: 1745660777843 | Sensors: 5, 6, 7 | Type: Clustered Low Spike | Avg Temp: 41 C
[ALERT] Time: 1745660777945 | Sensor: 10 | Type: Isolated Low Spike | Temp: 42.0154 C [NOTE] Neighbouring Sensors 9 and 11 are normal.
[WARNING] Time: 1745660777945 | Sensor: 6 | Type: Cold Spot Detected | Temp: 41.238
[WARNING] Time: 1745660777945 | Sensor: 10 | Type: Cold Spot Detected | Temp: 42.0154
[CRITICAL] Time: 1745660777843 | Sensors: 5, 6, 7 | Type: Clustered Low Spike | Avg Temp: 41 C
[WARNING] Time: 1745660777945 | Sensor: 5 | Type: Cold Spot Detected | Temp: 40.3962
[WARNING] Time: 1745660777945 | Sensor: 15 | Type: Cold Spot Detected | Temp: 42.872
[ALERT] Time: 1745660777843 | Sensor: 2 | Type: Isolated High Spike | Temp: 43.1973 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[WARNING] Time: 1745660777945 | Sensor: 3 | Type: Cold Spot Detected | Temp: 41.0073
[ALERT] Time: 1745660777945 | Sensor: 12 | Type: Isolated Low Spike | Temp: 43.4373 C [NOTE] Neighbouring Sensors 11 and 13 are normal.
[ALERT] Time: 1745660777945 | Sensor: 7 | Type: Isolated High Spike | Temp: 44.1679 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[ALERT] Time: 1745660777945 | Sensor: 6 | Type: Isolated Low Spike | Temp: 41.238 C [NOTE] Neighbouring Sensors 5 and 7 are normal.
[ALERT] Time: 1745660777945 | Sensor: 12 | Type: Isolated High Spike | Temp: 43.4373 C [NOTE] Neighbouring Sensors 11 and 13 are normal. 
[ALERT] Time: 1745660777945 | Sensor: 14 | Type: Isolated High Spike | Temp: 43.1131 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[WARNING] Time: 1745660777945 | Sensor: 2 | Type: Cold Spot Detected | Temp: 40.3292
[WARNING] Time: 1745660777945 | Sensor: 12 | Type: Cold Spot Detected | Temp: 43.4373
[WARNING] Time: 1745660777945 | Sensor: 14 | Type: Cold Spot Detected | Temp: 43.1131
[ALERT] Time: 1745660777945 | Sensor: 9 | Type: Isolated High Spike | Temp: 43.9167 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660777945 | Sensor: 8 | Type: Isolated High Spike | Temp: 42.4878 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660777945 | Sensor: 8 | Type: Isolated Low Spike | Temp: 42.4878 C [NOTE] Neighbouring Sensors 7 and 9 are normal.
[ALERT] Time: 1745660777945 | Sensor: 13 | Type: Isolated Low Spike | Temp: 40.2504 C [NOTE] Neighbouring Sensors 12 and 14 are normal.
[ALERT] Time: 1745660778056 | Sensor: 14 | Type: Isolated High Spike | Temp: 42.2773 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[WARNING] Time: 1745660777945 | Sensor: 8 | Type: Cold Spot Detected | Temp: 42.4878
[ALERT] Time: 1745660777945 | Sensor: 4 | Type: Isolated High Spike | Temp: 42.3844 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[WARNING] Time: 1745660777945 | Sensor: 13 | Type: Cold Spot Detected | Temp: 40.2504
[ALERT] Time: 1745660778056 | Sensor: 11 | Type: Isolated Low Spike | Temp: 41.8546 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[CRITICAL] Time: 1745660778056 | Sensors: 6, 7, 8 | Type: Clustered Low Spike | Avg Temp: 41 C
[WARNING] Time: 1745660778056 | Sensor: 3 | Type: Cold Spot Detected | Temp: 40.1432
[WARNING] Time: 1745660778056 | Sensor: 7 | Type: Cold Spot Detected | Temp: 40.7333
[WARNING] Time: 1745660778056 | Sensor: 11 | Type: Cold Spot Detected | Temp: 41.8546
[ALERT] Time: 1745660777945 | Sensor: 10 | Type: Isolated High Spike | Temp: 42.0154 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[ALERT] Time: 1745660778056 | Sensor: 10 | Type: Isolated High Spike | Temp: 43.073 C [NOTE] Neighbouring Sensors 9 and 11 are normal. 
[ALERT] Time: 1745660778056 | Sensor: 7 | Type: Isolated Low Spike | Temp: 40.7333 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[ALERT] Time: 1745660778056 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.246 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[WARNING] Time: 1745660778056 | Sensor: 15 | Type: Cold Spot Detected | Temp: 41.5219
[WARNING] Time: 1745660778056 | Sensor: 8 | Type: Cold Spot Detected | Temp: 41.0163
[ALERT] Time: 1745660778056 | Sensor: 9 | Type: Isolated Low Spike | Temp: 40.1071 C [NOTE] Neighbouring Sensors 8 and 10 are normal.
[ALERT] Time: 1745660778056 | Sensor: 11 | Type: Isolated High Spike | Temp: 41.8546 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[CRITICAL] Time: 1745660778056 | Sensors: 7, 8, 9 | Type: Clustered Low Spike | Avg Temp: 40 C
[ALERT] Time: 1745660778056 | Sensor: 13 | Type: Isolated High Spike | Temp: 44.8229 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[ALERT] Time: 1745660778056 | Sensor: 4 | Type: Isolated High Spike | Temp: 42.0103 C [NOTE] Neighbouring Sensors 3 and 5 are normal. 
[WARNING] Time: 1745660778056 | Sensor: 9 | Type: Cold Spot Detected | Temp: 40.1071
[ALERT] Time: 1745660778056 | Sensor: 5 | Type: Isolated High Spike | Temp: 43.778 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[ALERT] Time: 1745660778159 | Sensor: 5 | Type: Isolated High Spike | Temp: 41.8746 C [NOTE] Neighbouring Sensors 4 and 6 are normal. 
[ALERT] Time: 1745660778159 | Sensor: 6 | Type: Isolated High Spike | Temp: 41.5426 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660778159 | Sensor: 13 | Type: Isolated High Spike | Temp: 42.0025 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[WARNING] Time: 1745660778159 | Sensor: 9 | Type: Cold Spot Detected | Temp: 41.2788
[ALERT] Time: 1745660778159 | Sensor: 9 | Type: Isolated Low Spike | Temp: 41.2788 C [NOTE] Neighbouring Sensors 8 and 10 are normal.
[ALERT] Time: 1745660778159 | Sensor: 8 | Type: Isolated High Spike | Temp: 42.7592 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[WARNING] Time: 1745660778159 | Sensor: 13 | Type: Cold Spot Detected | Temp: 42.0025
[ALERT] Time: 1745660778159 | Sensor: 3 | Type: Isolated High Spike | Temp: 43.4886 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[WARNING] Time: 1745660778159 | Sensor: 4 | Type: Cold Spot Detected | Temp: 41.1011
[ALERT] Time: 1745660778159 | Sensor: 7 | Type: Isolated High Spike | Temp: 43.0431 C [NOTE] Neighbouring Sensors 6 and 8 are normal. 
[WARNING] Time: 1745660778159 | Sensor: 5 | Type: Cold Spot Detected | Temp: 41.8746
[ALERT] Time: 1745660778159 | Sensor: 7 | Type: Isolated Low Spike | Temp: 43.0431 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[ALERT] Time: 1745660778159 | Sensor: 11 | Type: Isolated High Spike | Temp: 44.7622 C [NOTE] Neighbouring Sensors 10 and 12 are normal. 
[WARNING] Time: 1745660778159 | Sensor: 7 | Type: Cold Spot Detected | Temp: 43.0431
[ALERT] Time: 1745660778159 | Sensor: 2 | Type: Isolated High Spike | Temp: 42.5446 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[ALERT] Time: 1745660778260 | Sensor: 11 | Type: Isolated Low Spike | Temp: 40.3968 C [NOTE] Neighbouring Sensors 10 and 12 are normal.
[ALERT] Time: 1745660778159 | Sensor: 14 | Type: Isolated High Spike | Temp: 42.5331 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[WARNING] Time: 1745660778260 | Sensor: 11 | Type: Cold Spot Detected | Temp: 40.3968
[WARNING] Time: 1745660778159 | Sensor: 14 | Type: Cold Spot Detected | Temp: 42.5331
[ALERT] Time: 1745660778260 | Sensor: 2 | Type: Isolated High Spike | Temp: 43.3715 C [NOTE] Neighbouring Sensors 1 and 3 are normal. 
[ALERT] Time: 1745660778260 | Sensor: 7 | Type: Isolated Low Spike | Temp: 40.0388 C [NOTE] Neighbouring Sensors 6 and 8 are normal.
[WARNING] Time: 1745660778260 | Sensor: 7 | Type: Cold Spot Detected | Temp: 40.0388
[ALERT] Time: 1745660778260 | Sensor: 14 | Type: Isolated High Spike | Temp: 43.7544 C [NOTE] Neighbouring Sensors 13 and 15 are normal. 
[ALERT] Time: 1745660778260 | Sensor: 3 | Type: Isolated High Spike | Temp: 42.1059 C [NOTE] Neighbouring Sensors 2 and 4 are normal. 
[ALERT] Time: 1745660778260 | Sensor: 6 | Type: Isolated High Spike | Temp: 43.8848 C [NOTE] Neighbouring Sensors 5 and 7 are normal. 
[ALERT] Time: 1745660778260 | Sensor: 8 | Type: Isolated High Spike | Temp: 42.2956 C [NOTE] Neighbouring Sensors 7 and 9 are normal. 
[ALERT] Time: 1745660778260 | Sensor: 9 | Type: Isolated High Spike | Temp: 42.4031 C [NOTE] Neighbouring Sensors 8 and 10 are normal. 
[ALERT] Time: 1745660778260 | Sensor: 9 | Type: Isolated Low Spike | Temp: 42.4031 C [NOTE] Neighbouring Sensors 8 and 10 are normal.
[ALERT] Time: 1745660778260 | Sensor: 13 | Type: Isolated High Spike | Temp: 44.3409 C [NOTE] Neighbouring Sensors 12 and 14 are normal. 
[WARNING] Time: 1745660778260 | Sensor: 9 | Type: Cold Spot Detected | Temp: 42.4031
[WARNING] Time: 1745660778260 | Sensor: 10 | Type: Cold Spot Detected | Temp: 40.86
